filename,page_num,global_page,heading,heading_level,excerpt
"27学霸笔记—方剂学.pdf",2,305,"吴昆","short","吴昆\n《医方考》\n我国医史上第一部方论之专著。载方700余首\n清\n汪昂\n《医方集解》\n创立了综合分类方法，开创了新的功能分类法。载方800余首\n更多资料"
"27学霸笔记—方剂学.pdf",2,305,"《医方考》","short","《医方考》\n我国医史上第一部方论之专著。载方700余首\n清\n汪昂\n《医方集解》\n创立了综合分类方法，开创了新的功能分类法。载方800余首\n更多资料\n扫"
"27学霸笔记—方剂学.pdf",2,305,"汪昂","short","汪昂\n《医方集解》\n创立了综合分类方法，开创了新的功能分类法。载方800余首\n更多资料\n扫\n二扫获取\n第二章方剂与治法\n第四部分"
"27学霸笔记—方剂学.pdf",2,305,"《医方集解》","short","《医方集解》\n创立了综合分类方法，开创了新的功能分类法。载方800余首\n更多资料\n扫\n二扫获取\n第二章方剂与治法\n第四部分\n【考纲】"
"27学霸笔记—方剂学.pdf",2,305,"更多资料","short","更多资料\n扫\n二扫获取\n第二章方剂与治法\n第四部分\n【考纲】\n治法的概念。方剂与治法的关系。常用治法及其应用。\n第一节治法的概念，方剂与治法的关系"
"27学霸笔记—方剂学.pdf",2,305,"二扫获取","short","二扫获取\n第二章方剂与治法\n第四部分\n【考纲】\n治法的概念。方剂与治法的关系。常用治法及其应用。\n第一节治法的概念，方剂与治法的关系\n治法\n是指临床辨明证候之后，在治疗原则的指导下，针对病证的病因病机所拟的治疗方法"
"27学霸笔记—方剂学.pdf",2,305,"第二章方剂与治法","chapter","第二章方剂与治法\n第四部分\n【考纲】\n治法的概念。方剂与治法的关系。常用治法及其应用。\n第一节治法的概念，方剂与治法的关系\n治法\n是指临床辨明证候之后，在治疗原则的指导下，针对病证的病因病机所拟的治疗方法\n方剂与治法的关系一般可以概括为“法主方从”。治法对于方剂具有主导或统领作用，即治法不仅是"
"27学霸笔记—方剂学.pdf",2,305,"第四部分","short","第四部分\n【考纲】\n治法的概念。方剂与治法的关系。常用治法及其应用。\n第一节治法的概念，方剂与治法的关系\n治法\n是指临床辨明证候之后，在治疗原则的指导下，针对病证的病因病机所拟的治疗方法\n方剂与治法的关系一般可以概括为“法主方从”。治法对于方剂具有主导或统领作用，即治法不仅是\n指导方剂分类的重要依据(以法统方)，而且也是指导选方化裁、遣药组方的规范(方从法出)"
"27学霸笔记—方剂学.pdf",2,305,"【考纲】","marker","【考纲】\n治法的概念。方剂与治法的关系。常用治法及其应用。\n第一节治法的概念，方剂与治法的关系\n治法\n是指临床辨明证候之后，在治疗原则的指导下，针对病证的病因病机所拟的治疗方法\n方剂与治法的关系一般可以概括为“法主方从”。治法对于方剂具有主导或统领作用，即治法不仅是\n指导方剂分类的重要依据(以法统方)，而且也是指导选方化裁、遣药组方的规范(方从法出)\n方剂与治"
"27学霸笔记—方剂学.pdf",2,305,"第一节治法的概念，方剂与治法的关系","chapter","第一节治法的概念，方剂与治法的关系\n治法\n是指临床辨明证候之后，在治疗原则的指导下，针对病证的病因病机所拟的治疗方法\n方剂与治法的关系一般可以概括为“法主方从”。治法对于方剂具有主导或统领作用，即治法不仅是\n指导方剂分类的重要依据(以法统方)，而且也是指导选方化裁、遣药组方的规范(方从法出)\n方剂与治\n（在临床辨证论治的过程中，辨证的目的在于确定病机，论治的关键在于确立治法，治法是针对病机产\n法的关系"
"27学霸笔记—方剂学.pdf",2,305,"治法","short","治法\n是指临床辨明证候之后，在治疗原则的指导下，针对病证的病因病机所拟的治疗方法\n方剂与治法的关系一般可以概括为“法主方从”。治法对于方剂具有主导或统领作用，即治法不仅是\n指导方剂分类的重要依据(以法统方)，而且也是指导选方化裁、遣药组方的规范(方从法出)\n方剂与治\n（在临床辨证论治的过程中，辨证的目的在于确定病机，论治的关键在于确立治法，治法是针对病机产\n法的关系\n生，而方剂必须相应地体现治法。治法是指导遣药组方的原则，方剂体现和完成治法的主要手段。我"
"27学霸笔记—方剂学.pdf",2,305,"方剂与治","short","方剂与治\n（在临床辨证论治的过程中，辨证的目的在于确定病机，论治的关键在于确立治法，治法是针对病机产\n法的关系\n生，而方剂必须相应地体现治法。治法是指导遣药组方的原则，方剂体现和完成治法的主要手段。我\n和治法的关系还体现在以法类方，以法释方者两个方面。上述四者构成了“以法统方”的全部内容。)\n第二节常用治法及其应用\n清代医家程钟龄在《医学心悟》中提出汗、和、下、消、吐、清、温、补八种治疗大法,简称为“八法”。\n概念"
"27学霸笔记—方剂学.pdf",2,305,"法的关系","short","法的关系\n生，而方剂必须相应地体现治法。治法是指导遣药组方的原则，方剂体现和完成治法的主要手段。我\n和治法的关系还体现在以法类方，以法释方者两个方面。上述四者构成了“以法统方”的全部内容。)\n第二节常用治法及其应用\n清代医家程钟龄在《医学心悟》中提出汗、和、下、消、吐、清、温、补八种治疗大法,简称为“八法”。\n概念\n即通过开泄理，调畅营卫，宣发肺气，以促进发汗，使在表的邪气随汗而解的一种治疗方法\n1.主要解除表证"
"27学霸笔记—方剂学.pdf",2,305,"第二节常用治法及其应用","chapter","第二节常用治法及其应用\n清代医家程钟龄在《医学心悟》中提出汗、和、下、消、吐、清、温、补八种治疗大法,简称为“八法”。\n概念\n即通过开泄理，调畅营卫，宣发肺气，以促进发汗，使在表的邪气随汗而解的一种治疗方法\n1.主要解除表证\n汗法\n应用\n2.某些虽非表邪所致，但邪有外出趋向的病证，可用汗法因势利导以治之。如麻疹初起，疹未透发，"
"27学霸笔记—方剂学.pdf",2,305,"概念","short","概念\n即通过开泄理，调畅营卫，宣发肺气，以促进发汗，使在表的邪气随汗而解的一种治疗方法\n1.主要解除表证\n汗法\n应用\n2.某些虽非表邪所致，但邪有外出趋向的病证，可用汗法因势利导以治之。如麻疹初起，疹未透发，\n应用汗法可使疹毒随汗透而发于外,诸证得解\n/305"
"27学霸笔记—方剂学.pdf",2,305,"汗法","short","汗法\n应用\n2.某些虽非表邪所致，但邪有外出趋向的病证，可用汗法因势利导以治之。如麻疹初起，疹未透发，\n应用汗法可使疹毒随汗透而发于外,诸证得解\n/305"
"27学霸笔记—方剂学.pdf",2,305,"应用","short","应用\n2.某些虽非表邪所致，但邪有外出趋向的病证，可用汗法因势利导以治之。如麻疹初起，疹未透发，\n应用汗法可使疹毒随汗透而发于外,诸证得解\n/305"
"27学霸笔记—方剂学.pdf",3,306,"学霸","short","学霸\n中医考研\n笔记\n3.疮疡、痢疾、疤疾初起，多见有表证，此时也可通过发汗，以透达邪毒\n应用\n4.汗法具有的发散透邪达毒作用，还可用于如风疹、湿疹、癣类的一些皮肤疾患\n汗法\n5.汗法具有的祛风散湿和宣肺利水等作用，可用于风湿在表和水肿实证兼有表证者"
"27学霸笔记—方剂学.pdf",3,306,"中医考研","short","中医考研\n笔记\n3.疮疡、痢疾、疤疾初起，多见有表证，此时也可通过发汗，以透达邪毒\n应用\n4.汗法具有的发散透邪达毒作用，还可用于如风疹、湿疹、癣类的一些皮肤疾患\n汗法\n5.汗法具有的祛风散湿和宣肺利水等作用，可用于风湿在表和水肿实证兼有表证者\n立法"
"27学霸笔记—方剂学.pdf",3,306,"笔记","short","笔记\n3.疮疡、痢疾、疤疾初起，多见有表证，此时也可通过发汗，以透达邪毒\n应用\n4.汗法具有的发散透邪达毒作用，还可用于如风疹、湿疹、癣类的一些皮肤疾患\n汗法\n5.汗法具有的祛风散湿和宣肺利水等作用，可用于风湿在表和水肿实证兼有表证者\n立法\n其在皮者，汗而发之"
"27学霸笔记—方剂学.pdf",3,306,"应用","short","应用\n4.汗法具有的发散透邪达毒作用，还可用于如风疹、湿疹、癣类的一些皮肤疾患\n汗法\n5.汗法具有的祛风散湿和宣肺利水等作用，可用于风湿在表和水肿实证兼有表证者\n立法\n其在皮者，汗而发之\n即通过宣壅开郁和涌吐的作用，以祛除停留在咽喉、胸膈、胃脘等部位的痰涎、宿食、毒物的一种治疗\n概念"
"27学霸笔记—方剂学.pdf",3,306,"汗法","short","汗法\n5.汗法具有的祛风散湿和宣肺利水等作用，可用于风湿在表和水肿实证兼有表证者\n立法\n其在皮者，汗而发之\n即通过宣壅开郁和涌吐的作用，以祛除停留在咽喉、胸膈、胃脘等部位的痰涎、宿食、毒物的一种治疗\n概念\n方法\n吐法"
"27学霸笔记—方剂学.pdf",3,306,"立法","short","立法\n其在皮者，汗而发之\n即通过宣壅开郁和涌吐的作用，以祛除停留在咽喉、胸膈、胃脘等部位的痰涎、宿食、毒物的一种治疗\n概念\n方法\n吐法\n1.最适用于有形病邪停滞、发病部位较高，邪气有上越趋势的病证\n应用"
"27学霸笔记—方剂学.pdf",3,306,"概念","short","概念\n方法\n吐法\n1.最适用于有形病邪停滞、发病部位较高，邪气有上越趋势的病证\n应用\n2.本法适用于实邪雍塞，病势急剧而体质壮实的患者\n立法\n其高者,因而越之"
"27学霸笔记—方剂学.pdf",3,306,"方法","short","方法\n吐法\n1.最适用于有形病邪停滞、发病部位较高，邪气有上越趋势的病证\n应用\n2.本法适用于实邪雍塞，病势急剧而体质壮实的患者\n立法\n其高者,因而越之\n概念"
"27学霸笔记—方剂学.pdf",3,306,"吐法","short","吐法\n1.最适用于有形病邪停滞、发病部位较高，邪气有上越趋势的病证\n应用\n2.本法适用于实邪雍塞，病势急剧而体质壮实的患者\n立法\n其高者,因而越之\n概念\n即通过泻下通便，使积聚体内的宿食、燥屎、冷积、瘀血、水饮等有形实邪排出体外的一种治疗方法"
"27学霸笔记—方剂学.pdf",3,306,"应用","short","应用\n2.本法适用于实邪雍塞，病势急剧而体质壮实的患者\n立法\n其高者,因而越之\n概念\n即通过泻下通便，使积聚体内的宿食、燥屎、冷积、瘀血、水饮等有形实邪排出体外的一种治疗方法\n1.下法主要是为里实证而设立的,因病邪有积滞、水饮、瘀血之不同,病性有寒、热之异，人体有强、弱\n之别，病势有急、缓之殊，所以下法有寒下、温下、润下、逐痰、逐水、逐瘀以及攻补兼施的区别"
"27学霸笔记—方剂学.pdf",3,306,"立法","short","立法\n其高者,因而越之\n概念\n即通过泻下通便，使积聚体内的宿食、燥屎、冷积、瘀血、水饮等有形实邪排出体外的一种治疗方法\n1.下法主要是为里实证而设立的,因病邪有积滞、水饮、瘀血之不同,病性有寒、热之异，人体有强、弱\n之别，病势有急、缓之殊，所以下法有寒下、温下、润下、逐痰、逐水、逐瘀以及攻补兼施的区别\n下法\n应用"
"27学霸笔记—方剂学.pdf",3,306,"概念","short","概念\n即通过泻下通便，使积聚体内的宿食、燥屎、冷积、瘀血、水饮等有形实邪排出体外的一种治疗方法\n1.下法主要是为里实证而设立的,因病邪有积滞、水饮、瘀血之不同,病性有寒、热之异，人体有强、弱\n之别，病势有急、缓之殊，所以下法有寒下、温下、润下、逐痰、逐水、逐瘀以及攻补兼施的区别\n下法\n应用\n2.下法在外感温热病和杂病如中风等危重急证的治疗中具有特殊地位，并常与其他治法配合应用，\n以适应临床上数证相兼的治疗需要"
"27学霸笔记—方剂学.pdf",3,306,"下法","short","下法\n应用\n2.下法在外感温热病和杂病如中风等危重急证的治疗中具有特殊地位，并常与其他治法配合应用，\n以适应临床上数证相兼的治疗需要\n立法\n其下者，引而竭之;中满者,泻之于内\n概念\n是通过和解与调和作用，以和解表里、疏邪扶正、调整脏腑功能的一种治疗方法"
"27学霸笔记—方剂学.pdf",3,306,"应用","short","应用\n2.下法在外感温热病和杂病如中风等危重急证的治疗中具有特殊地位，并常与其他治法配合应用，\n以适应临床上数证相兼的治疗需要\n立法\n其下者，引而竭之;中满者,泻之于内\n概念\n是通过和解与调和作用，以和解表里、疏邪扶正、调整脏腑功能的一种治疗方法\n1.和法源于主治少阳病证的和解少阳法"
"27学霸笔记—方剂学.pdf",3,306,"以适应临床上数证相兼的治疗需要","short","以适应临床上数证相兼的治疗需要\n立法\n其下者，引而竭之;中满者,泻之于内\n概念\n是通过和解与调和作用，以和解表里、疏邪扶正、调整脏腑功能的一种治疗方法\n1.和法源于主治少阳病证的和解少阳法\n和法\n应用"
"27学霸笔记—方剂学.pdf",3,306,"立法","short","立法\n其下者，引而竭之;中满者,泻之于内\n概念\n是通过和解与调和作用，以和解表里、疏邪扶正、调整脏腑功能的一种治疗方法\n1.和法源于主治少阳病证的和解少阳法\n和法\n应用\n2.后世医家在和解少阳法的基础上，发展了针对胆胃不和、肝脾不和、肠胃不和等病证的调和胆胃、"
"27学霸笔记—方剂学.pdf",3,306,"概念","short","概念\n是通过和解与调和作用，以和解表里、疏邪扶正、调整脏腑功能的一种治疗方法\n1.和法源于主治少阳病证的和解少阳法\n和法\n应用\n2.后世医家在和解少阳法的基础上，发展了针对胆胃不和、肝脾不和、肠胃不和等病证的调和胆胃、\n调和肝脾、调和胃肠等治法，从而丰富了和法内容\n立法"
